#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT4_e171.hmm|GT4:121                      -            163 3300006523.a:Ga0101039_100294_38 -            751    0.0067   16.8   0.0   1   1   6.7e-05     0.013   15.8   0.0     3   156   263   427   261   435 0.80 -
GT4_e1818.hmm|GT4:12                      -            164 3300006523.a:Ga0101039_100294_38 -            751    0.0068   17.0   0.0   1   1   6.6e-05     0.013   16.0   0.0     2   153   264   424   263   435 0.79 -
GT4_e564.hmm|GT4:183|GT2:1                -            159 3300006523.a:Ga0101039_100294_38 -            751     0.007   16.7   0.1   1   1   0.00016     0.032   14.6   0.1    76   154   352   430   251   434 0.72 -
GT4_e1290.hmm|GT4:9                       -            153 3300006523.a:Ga0101039_100294_38 -            751      0.01   16.3   0.0   1   1   0.00011     0.022   15.2   0.0    67   146   344   425   312   432 0.84 -
GT4_e923.hmm|GT4:121|GT2:1                -            140 3300006523.a:Ga0101039_100294_38 -            751     0.014   15.6   0.2   1   1   0.00092      0.18   12.1   0.2     4   136   268   424   265   427 0.73 -
GT4_e23.hmm|GT4:37                        -            143 3300006523.a:Ga0101039_100294_38 -            751     0.015   15.6   0.0   1   1   0.00025      0.05   13.9   0.0    66   139   351   426   341   430 0.86 -
GT4_e2443.hmm|GT4:10                      -            147 3300006523.a:Ga0101039_100294_38 -            751     0.015   15.7   0.0   1   1   0.00015     0.031   14.7   0.0    67   145   349   427   323   429 0.82 -
GT4_e794.hmm|GT4:9|GT2:5                  -            134 3300006523.a:Ga0101039_100294_38 -            751     0.015   15.6   0.0   1   1   0.00016     0.032   14.6   0.0    53   129   348   428   320   433 0.86 -
GT4_e3531.hmm|GT4:9                       -            153 3300006523.a:Ga0101039_100294_38 -            751     0.017   15.2   0.0   1   2       1.1   2.2e+02    1.8   0.0     3    37   262   296   261   304 0.91 -
GT4_e3531.hmm|GT4:9                       -            153 3300006523.a:Ga0101039_100294_38 -            751     0.017   15.2   0.0   2   2    0.0025      0.49   10.4   0.1    72   145   351   425   335   432 0.74 -
GT4_e739.hmm|GT4:8                        -            156 3300006523.a:Ga0101039_100294_38 -            751     0.018   15.2   0.0   1   2    0.0096       1.9    8.6   0.0     3    40   262   299   261   343 0.84 -
GT4_e739.hmm|GT4:8                        -            156 3300006523.a:Ga0101039_100294_38 -            751     0.018   15.2   0.0   2   2      0.34        67    3.6   0.0    77   147   351   422   344   430 0.80 -
GT4_e3552.hmm|GT4:625|GH77:1|GT2:1        -            169 3300006523.a:Ga0101039_100294_38 -            751     0.018   15.5   0.0   1   1    0.0002     0.041   14.4   0.0     6   155   262   426   258   439 0.74 -
GT4_e353.hmm|GT4:5                        -            146 3300006523.a:Ga0101039_100294_38 -            751     0.022   15.3   0.0   1   1   0.00027     0.054   14.1   0.0    61   135   343   420   330   429 0.79 -
GT4_e481.hmm|GT4:25                       -            152 3300006523.a:Ga0101039_100294_38 -            751     0.024   14.9   0.3   1   1    0.0016      0.32   11.3   0.3     5   148   265   429   261   432 0.63 -
GT4_e1775.hmm|GT4:10                      -            133 3300006523.a:Ga0101039_100294_38 -            751     0.024   15.2   0.1   1   1    0.0012      0.25   11.9   0.1     3    37   262   296   261   382 0.88 -
GT4_e3367.hmm|GT4:494                     -            159 3300006523.a:Ga0101039_100294_38 -            751     0.025   14.5   0.0   1   1   0.00066      0.13   12.2   0.0    56   152   338   428   263   433 0.65 -
GT4_e2628.hmm|GT4:10                      -            141 3300006523.a:Ga0101039_100294_38 -            751     0.026   14.4   0.1   1   1   0.00052       0.1   12.5   0.0     3    39   264   300   262   303 0.91 -
GT4_e778.hmm|GT4:26                       -            149 3300006523.a:Ga0101039_100294_38 -            751     0.028   14.7   0.0   1   1    0.0023      0.47   10.8   0.1     5   143   266   427   262   432 0.67 -
GT4_e2827.hmm|GT4:12                      -            149 3300006523.a:Ga0101039_100294_38 -            751     0.033   14.2   0.0   1   1   0.00039     0.077   13.0   0.0    69   141   349   425   334   434 0.87 -
GT4_e2496.hmm|GT4:6                       -            159 3300006523.a:Ga0101039_100294_38 -            751     0.036   14.3   0.0   1   2       9.7   1.9e+03   -1.1   0.0    20    45   109   134   107   144 0.86 -
GT4_e2496.hmm|GT4:6                       -            159 3300006523.a:Ga0101039_100294_38 -            751     0.036   14.3   0.0   2   2     0.001       0.2   11.9   0.0     2   151   262   425   261   434 0.73 -
GT4_e296.hmm|GT4:15                       -            150 3300006523.a:Ga0101039_100294_38 -            751     0.039   14.0   0.0   1   3       8.8   1.7e+03   -1.1   0.0    39    80    52    93    32    97 0.75 -
GT4_e296.hmm|GT4:15                       -            150 3300006523.a:Ga0101039_100294_38 -            751     0.039   14.0   0.0   2   3       0.7   1.4e+02    2.5   0.0     3    36   263   296   262   309 0.93 -
GT4_e296.hmm|GT4:15                       -            150 3300006523.a:Ga0101039_100294_38 -            751     0.039   14.0   0.0   3   3     0.027       5.4    7.0   0.0    64   145   345   427   314   432 0.83 -
GT4_e25.hmm|GT4:14                        -            150 3300006523.a:Ga0101039_100294_38 -            751      0.04   14.4   0.0   1   1    0.0007      0.14   12.7   0.0    37   145   319   428   297   433 0.82 -
GT4_e1796.hmm|GT4:5                       -            152 3300006523.a:Ga0101039_100294_38 -            751      0.04   14.3   0.0   1   2       2.5     5e+02    1.0   0.0     4    35   264   295   261   314 0.83 -
GT4_e1796.hmm|GT4:5                       -            152 3300006523.a:Ga0101039_100294_38 -            751      0.04   14.3   0.0   2   2    0.0027      0.53   10.6   0.0    69   103   349   383   342   434 0.77 -
GT4_e1395.hmm|GT4:7|GT2:1                 -            150 3300006523.a:Ga0101039_100294_38 -            751     0.041   14.1   0.1   1   2       0.6   1.2e+02    2.8   0.0     3    36   262   295   261   302 0.89 -
GT4_e1395.hmm|GT4:7|GT2:1                 -            150 3300006523.a:Ga0101039_100294_38 -            751     0.041   14.1   0.1   2   2     0.036       7.1    6.8   0.0    64   102   344   383   339   421 0.84 -
GT4_e1420.hmm|GT4:7                       -            151 3300006523.a:Ga0101039_100294_38 -            751     0.041   14.1   0.1   1   1    0.0005       0.1   12.8   0.1    73   147   351   427   341   431 0.88 -
GT4_e3382.hmm|GT4:9                       -            150 3300006523.a:Ga0101039_100294_38 -            751     0.042   14.4   0.1   1   1   0.00055      0.11   13.0   0.1    71   145   351   427   344   431 0.88 -
GT4_e3084.hmm|GT4:16                      -            148 3300006523.a:Ga0101039_100294_38 -            751     0.043   13.9   0.1   1   1   0.00049     0.097   12.8   0.1    69   143   351   428   340   432 0.78 -
GT4_e480.hmm|GT4:76|GT2:6                 -            153 3300006523.a:Ga0101039_100294_38 -            751     0.058   13.7   0.0   1   1   0.00081      0.16   12.2   0.0     2   147   265   427   264   432 0.80 -
GT4_e2859.hmm|GT4:27                      -            145 3300006523.a:Ga0101039_100294_38 -            751     0.059   13.7   0.1   1   1    0.0057       1.1    9.6   0.1     4   144   265   425   262   426 0.66 -
GT4_e1505.hmm|GT4:10                      -            138 3300006523.a:Ga0101039_100294_38 -            751     0.059   13.6   0.0   1   1   0.00071      0.14   12.4   0.0    60   117   343   404   330   424 0.74 -
GT4_e3332.hmm|GT4:7                       -            142 3300006523.a:Ga0101039_100294_38 -            751     0.061   13.9   0.0   1   1    0.0014      0.28   11.7   0.0    61   117   343   403   264   423 0.70 -
GT4_e702.hmm|GT4:8                        -            148 3300006523.a:Ga0101039_100294_38 -            751     0.063   13.2   0.0   1   1    0.0006      0.12   12.3   0.0    69   145   349   429   340   432 0.85 -
GT4_e3533.hmm|GT4:17                      -            150 3300006523.a:Ga0101039_100294_38 -            751     0.063   13.3   0.1   1   1    0.0014      0.28   11.2   0.1    67   144   349   427   344   433 0.78 -
GT4_e3112.hmm|GT4:26|GT0:1|GT2:1          -            143 3300006523.a:Ga0101039_100294_38 -            751     0.064   13.9   0.0   1   1    0.0014      0.28   11.8   0.0     3   100   265   383   263   427 0.71 -
GT4_e871.hmm|GT4:10                       -            153 3300006523.a:Ga0101039_100294_38 -            751     0.064   13.4   0.0   1   1   0.00085      0.17   12.0   0.0    75   150   351   427   343   430 0.74 -
GT4_e2435.hmm|GT4:8                       -            141 3300006523.a:Ga0101039_100294_38 -            751     0.065   13.7   0.0   1   1     0.011       2.1    8.8   0.0     2    63   265   333   264   429 0.63 -
GT4_e1845.hmm|GT4:15|GT2:1                -            148 3300006523.a:Ga0101039_100294_38 -            751     0.065   13.5   0.0   1   2       4.3   8.6e+02    0.2   0.0     2    36   263   297   262   300 0.89 -
GT4_e1845.hmm|GT4:15|GT2:1                -            148 3300006523.a:Ga0101039_100294_38 -            751     0.065   13.5   0.0   2   2    0.0037      0.73   10.1   0.0    64   145   343   425   328   427 0.79 -
GT4_e2066.hmm|GT4:13                      -            150 3300006523.a:Ga0101039_100294_38 -            751     0.066   13.4   0.0   1   2       8.1   1.6e+03   -0.8   0.0     4    34   265   295   262   314 0.87 -
GT4_e2066.hmm|GT4:13                      -            150 3300006523.a:Ga0101039_100294_38 -            751     0.066   13.4   0.0   2   2    0.0019      0.37   11.0   0.0    68   146   349   428   343   434 0.80 -
GT4_e2617.hmm|GT4:8                       -            102 3300006523.a:Ga0101039_100294_38 -            751     0.066   13.9   0.0   1   1    0.0021      0.42   11.3   0.0    52    92   343   383   326   395 0.78 -
GT4_e3287.hmm|GT4:6                       -            137 3300006523.a:Ga0101039_100294_38 -            751     0.066   13.6   0.0   1   1   0.00076      0.15   12.5   0.0    55   130   347   428   329   435 0.75 -
GT4_e654.hmm|GT4:11                       -            158 3300006523.a:Ga0101039_100294_38 -            751     0.066   13.5   0.0   1   1   0.00099       0.2   11.9   0.0     2   156   264   440   263   442 0.70 -
GT4_e2559.hmm|GT4:17                      -            144 3300006523.a:Ga0101039_100294_38 -            751     0.067   13.3   0.1   1   1    0.0012      0.25   11.5   0.0    25    96   313   384   301   434 0.74 -
GT4_e89.hmm|GT4:15                        -            147 3300006523.a:Ga0101039_100294_38 -            751      0.08   13.3   0.1   1   2       2.3   4.7e+02    1.1   0.0     2    33   264   295   263   302 0.84 -
GT4_e89.hmm|GT4:15                        -            147 3300006523.a:Ga0101039_100294_38 -            751      0.08   13.3   0.1   2   2    0.0059       1.2    9.5   0.0    64   141   347   427   340   432 0.88 -
GT4_e2089.hmm|GT4:84                      -            145 3300006523.a:Ga0101039_100294_38 -            751      0.09   13.0   0.0   1   1   0.00099       0.2   11.9   0.0    50   138   335   426   320   433 0.77 -
GT4_e2158.hmm|GT4:37                      -            148 3300006523.a:Ga0101039_100294_38 -            751     0.096   12.9   0.3   1   2       1.8   3.6e+02    1.3   0.0     3    34   264   295   262   299 0.90 -
GT4_e2158.hmm|GT4:37                      -            148 3300006523.a:Ga0101039_100294_38 -            751     0.096   12.9   0.3   2   2    0.0096       1.9    8.7   0.3    69   143   352   427   346   431 0.85 -
GT4_e982.hmm|GT4:11                       -            155 3300006523.a:Ga0101039_100294_38 -            751     0.099   12.7   0.0   1   1    0.0018      0.37   10.9   0.0    68   147   349   425   341   432 0.87 -
GT4_e1658.hmm|GT4:13                      -            149 3300006523.a:Ga0101039_100294_38 -            751      0.11   12.8   0.0   1   1    0.0011      0.23   11.7   0.0    48   117   328   402   266   428 0.72 -
GT4_e2442.hmm|GT4:44                      -            149 3300006523.a:Ga0101039_100294_38 -            751      0.11   12.7   0.0   1   1    0.0014      0.28   11.4   0.0    63   142   345   426   321   433 0.80 -
GT4_e3086.hmm|GT4:8                       -            147 3300006523.a:Ga0101039_100294_38 -            751      0.11   12.6   0.0   1   1    0.0015      0.29   11.2   0.0    58   122   325   404   262   424 0.64 -
GT4_e463.hmm|GT4:6                        -            144 3300006523.a:Ga0101039_100294_38 -            751      0.11   12.8   0.0   1   2       3.5     7e+02    0.5   0.0    22    51   112   145   107   153 0.78 -
GT4_e463.hmm|GT4:6                        -            144 3300006523.a:Ga0101039_100294_38 -            751      0.11   12.8   0.0   2   2    0.0088       1.7    8.9   0.0    63   133   351   424   341   436 0.77 -
GT4_e1163.hmm|GT4:12                      -            155 3300006523.a:Ga0101039_100294_38 -            751      0.11   12.7   0.1   1   2    0.0059       1.2    9.4   0.0    67   138   344   416   266   433 0.80 -
GT4_e1163.hmm|GT4:12                      -            155 3300006523.a:Ga0101039_100294_38 -            751      0.11   12.7   0.1   2   2       3.7   7.3e+02    0.3   0.0    15    57   651   691   643   701 0.74 -
GT4_e403.hmm|GT4:14                       -            151 3300006523.a:Ga0101039_100294_38 -            751      0.12   13.0   0.0   1   1    0.0011      0.21   12.2   0.0    68   142   353   424   344   433 0.77 -
GT4_e1168.hmm|GT4:23                      -            151 3300006523.a:Ga0101039_100294_38 -            751      0.12   12.8   0.1   1   1    0.0084       1.7    9.1   0.1     2   141   265   425   264   433 0.69 -
GT4_e1569.hmm|GT4:14                      -            152 3300006523.a:Ga0101039_100294_38 -            751      0.12   12.4   0.1   1   1    0.0014      0.28   11.2   0.1    67   144   349   427   344   434 0.85 -
GT4_e885.hmm|GT4:76|GT2:1                 -            144 3300006523.a:Ga0101039_100294_38 -            751      0.13   12.5   0.1   1   1    0.0019      0.37   11.0   0.0    59   136   344   424   315   431 0.81 -
GT4_e3523.hmm|GT4:7                       -            149 3300006523.a:Ga0101039_100294_38 -            751      0.14   12.4   0.1   1   1     0.002      0.39   11.0   0.0    67   145   350   429   341   433 0.77 -
GT4_e2813.hmm|GT4:7                       -            160 3300006523.a:Ga0101039_100294_38 -            751      0.14   12.4   0.0   1   1    0.0056       1.1    9.5   0.0     2    36   262   296   261   435 0.64 -
