#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                       accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----             -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GH114_e10.hmm|GH114:7 -            191 3300006249.a:Ga0099390_1002995_7 -             69      0.14   12.0   0.1   1   1   1.1e-05      0.14   12.0   0.1   150   189    24    63     3    65 0.79 -
CE12_e6.hmm|CE12:21|GH28:17 -            210 3300006249.a:Ga0099390_1002995_8 -            152     0.065   13.1   0.6   1   1     6e-06      0.15   11.9   0.6    82   129    30    80    22   151 0.69 -
CBM32_e106.hmm|CBM32:15|CBM16:12|PL18:12|PL35:2|PL21:1 -            120 3300006249.a:Ga0099390_1000309_14 -            888    0.0066   17.1   0.0   1   1   6.7e-07     0.017   15.8   0.0    45   108    10    75     2    80 0.89 -
CE14_e47.hmm|CE14:13|3.5.1.-:2 -            111 3300006249.a:Ga0099390_1000309_19 -            310     0.057   14.5   0.2   1   3    0.0077     2e+02    3.1   0.0    20    46   115   141   110   189 0.74 -
CE14_e47.hmm|CE14:13|3.5.1.-:2 -            111 3300006249.a:Ga0099390_1000309_19 -            310     0.057   14.5   0.2   2   3      0.11   2.9e+03   -0.6   0.0    65    95   196   226   190   239 0.65 -
CE14_e47.hmm|CE14:13|3.5.1.-:2 -            111 3300006249.a:Ga0099390_1000309_19 -            310     0.057   14.5   0.2   3   3   0.00032       8.1    7.6   0.0    69    98   260   295   252   301 0.86 -
GT4_e3442.hmm|GT4:29            -            146 3300006249.a:Ga0099390_1000309_28 -            177    0.0022   18.0   0.3   1   1   1.3e-06    0.0043   17.1   0.1    12    76    91   154    85   163 0.82 -
GT4_e2002.hmm|GT4:13            -            147 3300006249.a:Ga0099390_1000309_28 -            177    0.0062   16.5   0.5   1   2      0.15   4.8e+02    0.6   0.0     6    35    55    85    51    90 0.84 -
GT4_e2002.hmm|GT4:13            -            147 3300006249.a:Ga0099390_1000309_28 -            177    0.0062   16.5   0.5   2   2   9.5e-06      0.03   14.2   0.1    13    73    90   149    85   162 0.79 -
GT4_e1993.hmm|GT4:19            -            107 3300006249.a:Ga0099390_1000309_28 -            177    0.0077   16.7   0.8   1   3     0.082   2.6e+02    2.1   0.0    37    63    38    64    15    75 0.85 -
GT4_e1993.hmm|GT4:19            -            107 3300006249.a:Ga0099390_1000309_28 -            177    0.0077   16.7   0.8   2   3      0.97   3.1e+03   -1.3   0.0    11    26    82    97    72   103 0.67 -
GT4_e1993.hmm|GT4:19            -            107 3300006249.a:Ga0099390_1000309_28 -            177    0.0077   16.7   0.8   3   3   6.6e-05      0.21   12.1   0.1     2    56   115   163   114   169 0.83 -
GH43_e43.hmm|GH43_10:34|CBM13:6 -            269 3300006249.a:Ga0099390_1000309_28 -            177    0.0085   16.0   0.3   1   1   4.2e-06     0.013   15.3   0.3   165   221    11    70     3   101 0.79 -
GT2_e2526.hmm|GT2:10            -            184 3300006249.a:Ga0099390_1000309_28 -            177     0.021   15.2   1.3   1   1   8.9e-06     0.029   14.7   1.3    36   103    67   137    44   143 0.87 -
GT4_e2324.hmm|GT4:12            -            143 3300006249.a:Ga0099390_1000309_28 -            177      0.16   12.3   0.0   1   1     9e-05      0.29   11.5   0.0    12    85    90   162    85   175 0.82 -
GT4_e2290.hmm|GT4:23            -            141 3300006249.a:Ga0099390_1000309_28 -            177      0.24   11.6   2.7   1   2       0.2   6.3e+02    0.6   0.1     4    34    55    86    53    90 0.82 -
GT4_e2290.hmm|GT4:23            -            141 3300006249.a:Ga0099390_1000309_28 -            177      0.24   11.6   2.7   2   2   0.00012      0.39   11.0   0.4    12    83    91   161    87   169 0.88 -
GT4_e1062.hmm|GT4:8             -            138 3300006249.a:Ga0099390_1000309_28 -            177         1    9.5   6.3   1   2     0.016        52    4.0   1.1     4    24    75    95    72   109 0.88 -
GT4_e1062.hmm|GT4:8             -            138 3300006249.a:Ga0099390_1000309_28 -            177         1    9.5   6.3   2   2   0.00096       3.1    8.0   0.2     8    47   120   158   112   173 0.77 -
CBM50_e791.hmm|CBM50:23 -             45 3300006249.a:Ga0099390_1002909_1 -            261      0.23   12.0   8.5   1   3     0.017   4.2e+02    1.5   0.0    28    40   181   192   178   192 0.87 -
CBM50_e791.hmm|CBM50:23 -             45 3300006249.a:Ga0099390_1002909_1 -            261      0.23   12.0   8.5   2   3      0.12     3e+03   -1.2   0.1    19    31   201   213   198   220 0.74 -
CBM50_e791.hmm|CBM50:23 -             45 3300006249.a:Ga0099390_1002909_1 -            261      0.23   12.0   8.5   3   3   7.3e-06      0.19   12.3   2.2     7    31   235   259   231   260 0.94 -
GH18_e324.hmm|GH18:26|CBM50:2   -            242 3300006249.a:Ga0099390_1002909_2 -            161       0.1   12.5   0.0   1   1     1e-05      0.13   12.2   0.0    31    90    75   136    67   154 0.82 -
GH18_e21.hmm|GH18:172|CBM50:168 -            264 3300006249.a:Ga0099390_1002909_2 -            161      0.24   10.9   0.3   1   1   2.4e-05      0.31   10.6   0.3    49    76    76   103    66   135 0.82 -
GT4_e1293.hmm|GT4:11          -            152 3300006249.a:Ga0099390_1002561_2 -            288    0.0071   16.5   0.4   1   2   4.8e-05     0.061   13.5   0.0    96   130   184   218   149   229 0.83 -
GT4_e1293.hmm|GT4:11          -            152 3300006249.a:Ga0099390_1002561_2 -            288    0.0071   16.5   0.4   2   2       0.5   6.4e+02    0.4   0.4   125   148   257   280   247   282 0.74 -
GT4_e438.hmm|GT4:23           -            145 3300006249.a:Ga0099390_1002561_2 -            288     0.034   14.5   0.0   1   2       6.6   8.5e+03   -3.0   0.0   107   123    50    65    34    70 0.64 -
GT4_e438.hmm|GT4:23           -            145 3300006249.a:Ga0099390_1002561_2 -            288     0.034   14.5   0.0   2   2   5.9e-05     0.075   13.4   0.0    51   128   141   217    96   226 0.70 -
GT4_e1544.hmm|GT4:15          -            150 3300006249.a:Ga0099390_1002561_2 -            288     0.042   14.4   0.1   1   2      0.29   3.8e+02    1.6   0.0    94   131    28    69    10    76 0.76 -
GT4_e1544.hmm|GT4:15          -            150 3300006249.a:Ga0099390_1002561_2 -            288     0.042   14.4   0.1   2   2   0.00067      0.85   10.2   0.0   104   131   189   216   182   226 0.88 -
GT4_e548.hmm|GT4:11|GH10:1    -            157 3300006249.a:Ga0099390_1002561_2 -            288     0.046   13.7   0.0   1   2   8.7e-05      0.11   12.5   0.0    77   134   159   215   144   227 0.87 -
GT4_e548.hmm|GT4:11|GH10:1    -            157 3300006249.a:Ga0099390_1002561_2 -            288     0.046   13.7   0.0   2   2       4.3   5.5e+03   -2.8   0.1   125   153   251   279   248   282 0.68 -
GT4_e645.hmm|GT4:23           -            138 3300006249.a:Ga0099390_1002561_2 -            288     0.049   14.0   0.0   1   1   6.4e-05     0.082   13.2   0.0    53   117   155   218   141   227 0.85 -
GT4_e4018.hmm|GT4:8           -            153 3300006249.a:Ga0099390_1002561_2 -            288     0.073   13.4   0.0   1   1   0.00011      0.15   12.4   0.0    97   128   184   215   154   229 0.84 -
GT4_e1179.hmm|GT4:32|GT2:1    -            152 3300006249.a:Ga0099390_1002561_2 -            288     0.083   13.5   0.0   1   1   0.00011      0.14   12.7   0.0    90   127   178   215   142   224 0.82 -
GT4_e3995.hmm|GT4:12          -            159 3300006249.a:Ga0099390_1002561_2 -            288     0.093   13.3   0.0   1   1   0.00012      0.15   12.6   0.0    78   132   161   214   149   222 0.84 -
GT4_e3824.hmm|GT4:6           -            148 3300006249.a:Ga0099390_1002561_2 -            288     0.093   13.1   0.0   1   1   0.00013      0.17   12.3   0.0    67   116   164   212   145   233 0.81 -
GT4_e3147.hmm|GT4:7           -            137 3300006249.a:Ga0099390_1002561_2 -            288     0.094   13.3   0.0   1   1   0.00014      0.18   12.4   0.0    64   118   162   215   146   226 0.88 -
GT4_e109.hmm|GT4:11           -            148 3300006249.a:Ga0099390_1002561_2 -            288       0.1   13.1   0.0   1   2       5.4   6.9e+03   -2.6   0.0    99   120    45    65    43    75 0.71 -
GT4_e109.hmm|GT4:11           -            148 3300006249.a:Ga0099390_1002561_2 -            288       0.1   13.1   0.0   2   2   0.00026      0.33   11.4   0.0    97   127   188   218   164   233 0.89 -
GT4_e1361.hmm|GT4:7           -            157 3300006249.a:Ga0099390_1002561_2 -            288      0.12   12.9   0.0   1   1   0.00015      0.19   12.2   0.0    92   132   176   216   140   226 0.88 -
GT4_e357.hmm|GT4:21           -            154 3300006249.a:Ga0099390_1002561_2 -            288      0.14   12.4   0.0   1   1    0.0002      0.25   11.6   0.0    69   128   161   216   152   223 0.91 -
GT4_e594.hmm|GT4:7            -            160 3300006249.a:Ga0099390_1002561_2 -            288      0.14   12.6   0.0   1   2       2.3   2.9e+03   -1.4   0.0   113   129    49    65    24    75 0.77 -
GT4_e594.hmm|GT4:7            -            160 3300006249.a:Ga0099390_1002561_2 -            288      0.14   12.6   0.0   2   2   0.00039       0.5   10.9   0.0    58   140   141   222    97   227 0.82 -
GT4_e3730.hmm|GT4:10          -            159 3300006249.a:Ga0099390_1002561_2 -            288      0.15   12.3   0.0   1   2      0.56   7.2e+02    0.3   0.0    59    89    73   103    64   109 0.86 -
GT4_e3730.hmm|GT4:10          -            159 3300006249.a:Ga0099390_1002561_2 -            288      0.15   12.3   0.0   2   2   0.00092       1.2    9.3   0.0    81   132   164   215   153   227 0.80 -
GT4_e263.hmm|GT4:14|GT2:1     -            150 3300006249.a:Ga0099390_1002561_2 -            288      0.16   12.5   0.0   1   2      0.36   4.6e+02    1.3   0.0   122   137    85   100    82   108 0.86 -
GT4_e263.hmm|GT4:14|GT2:1     -            150 3300006249.a:Ga0099390_1002561_2 -            288      0.16   12.5   0.0   2   2    0.0026       3.3    8.2   0.0   100   125   187   211   163   226 0.85 -
GT4_e1232.hmm|GT4:16|PL12_3:1 -            148 3300006249.a:Ga0099390_1002561_2 -            288      0.17   12.0   0.0   1   1   0.00026      0.33   11.1   0.0    93   122   185   214   167   223 0.91 -
GT4_e2470.hmm|GT4:6           -            150 3300006249.a:Ga0099390_1002561_2 -            288      0.17   12.1   0.0   1   1   0.00037      0.47   10.7   0.0    74   130   166   221   159   232 0.80 -
GT4_e3503.hmm|GT4:31          -            153 3300006249.a:Ga0099390_1002561_2 -            288      0.19   12.0   0.0   1   1   0.00026      0.33   11.2   0.0    91   128   178   215   152   232 0.84 -
GT4_e974.hmm|GT4:6            -            143 3300006249.a:Ga0099390_1002561_2 -            288      0.24   11.7   0.0   1   1   0.00035      0.45   10.8   0.0    80   115   179   214   152   216 0.83 -
GT2_e820.hmm|GT2:10     -            219 3300006249.a:Ga0099390_1002561_3 -            241     0.017   15.3   0.3   1   1   2.8e-06     0.024   14.8   0.3    21    95    83   159    70   194 0.87 -
GT4_e639.hmm|GT4:6      -            134 3300006249.a:Ga0099390_1002561_3 -            241     0.026   14.8   0.1   1   1     5e-06     0.043   14.1   0.1    64   133    49   120    38   121 0.83 -
CBM50_e899.hmm|CBM50:10 -             43 3300006249.a:Ga0099390_1002561_3 -            241      0.17   12.3   0.0   1   2      0.32   2.8e+03   -1.1   0.0    29    37   159   167   142   169 0.55 -
CBM50_e899.hmm|CBM50:10 -             43 3300006249.a:Ga0099390_1002561_3 -            241      0.17   12.3   0.0   2   2   0.00016       1.4    9.4   0.0     4    26   184   206   181   210 0.92 -
GH5_e75.hmm|GH5_5:14|GH5:1 -            283 3300006249.a:Ga0099390_1002561_4 -            559     0.022   14.9   0.4   1   1   4.4e-06     0.037   14.1   0.4    46   137   365   454   332   470 0.84 -
GT2_e2854.hmm|GT2:25       -            104 3300006249.a:Ga0099390_1002561_4 -            559      0.22   11.7   0.4   1   1   6.7e-05      0.57   10.4   0.4    15    52   480   516   475   529 0.74 -
GT2_e3160.hmm|GT2:6        -            114 3300006249.a:Ga0099390_1002561_4 -            559         2    9.1   4.6   1   2      0.55   4.7e+03   -1.7   0.2    62    86    65    92    60    93 0.73 -
GT2_e3160.hmm|GT2:6        -            114 3300006249.a:Ga0099390_1002561_4 -            559         2    9.1   4.6   2   2   7.4e-05      0.63   10.7   0.6    13    41   478   506   470   526 0.77 -
CE3_e28.hmm|CE3:5                -            189 3300006249.a:Ga0099390_1000684_7 -            846     0.002   18.2   0.6   1   2   0.00022      0.93    9.5   0.2    71   129   466   524   451   540 0.80 -
CE3_e28.hmm|CE3:5                -            189 3300006249.a:Ga0099390_1000684_7 -            846     0.002   18.2   0.6   2   2    0.0024        10    6.1   0.0    61   110   658   713   649   734 0.79 -
GT11_e10.hmm|GT11:6              -            307 3300006249.a:Ga0099390_1000684_7 -            846     0.049   13.4   0.3   1   1   2.2e-05     0.096   12.5   0.3    10   121   547   656   543   731 0.75 -
GH43_e81.hmm|GH43_3:14|GH43_31:1 -            323 3300006249.a:Ga0099390_1000684_7 -            846     0.051   13.0   0.0   1   1   2.2e-05     0.092   12.1   0.0    90   210   705   833   679   840 0.71 -
CE11_e9.hmm|CE11:51              -            280 3300006249.a:Ga0099390_1000684_7 -            846     0.084   12.7   0.1   1   2   0.00016      0.67    9.8   0.0   184   262    18    95    12   100 0.85 -
CE11_e9.hmm|CE11:51              -            280 3300006249.a:Ga0099390_1000684_7 -            846     0.084   12.7   0.1   2   2      0.14   6.1e+02    0.1   0.1    84   110   472   498   444   528 0.76 -
GT4_e3091.hmm|GT4:8              -            144 3300006249.a:Ga0099390_1000684_7 -            846      0.18   12.1   0.1   1   2      0.44   1.9e+03   -0.9   0.0    34    83   541   590   531   596 0.80 -
GT4_e3091.hmm|GT4:8              -            144 3300006249.a:Ga0099390_1000684_7 -            846      0.18   12.1   0.1   2   2   0.00034       1.4    9.2   0.0    30    67   784   826   767   832 0.78 -
CE3_e22.hmm|CE3:7|CBM6:1         -            196 3300006249.a:Ga0099390_1000684_7 -            846      0.47   10.6   3.3   1   2      0.65   2.8e+03   -1.8   0.4    69   151   277   360   253   364 0.76 -
CE3_e22.hmm|CE3:7|CBM6:1         -            196 3300006249.a:Ga0099390_1000684_7 -            846      0.47   10.6   3.3   2   2     7e-05       0.3   11.2   0.2    72   139   464   532   454   538 0.77 -
GT26_e64.hmm|GT26:25        -            173 3300006249.a:Ga0099390_1000684_9 -            399      0.01   15.8   0.1   1   2   7.1e-06     0.026   14.5   0.0     9    67    19    79    15    97 0.84 -
GT26_e64.hmm|GT26:25        -            173 3300006249.a:Ga0099390_1000684_9 -            399      0.01   15.8   0.1   2   2       2.3   8.4e+03   -3.4   0.0    57    94   284   324   270   335 0.61 -
GT4_e1453.hmm|GT4:30        -            144 3300006249.a:Ga0099390_1000684_9 -            399     0.017   15.2   0.1   1   1   1.5e-05     0.055   13.5   0.1    18    62    46    90    31    99 0.89 -
GT4_e2743.hmm|GT4:118|GT2:1 -            147 3300006249.a:Ga0099390_1000684_9 -            399     0.019   15.1   0.1   1   2   4.9e-05      0.18   11.9   0.0    18    63    47    94    40   104 0.88 -
GT4_e2743.hmm|GT4:118|GT2:1 -            147 3300006249.a:Ga0099390_1000684_9 -            399     0.019   15.1   0.1   2   2      0.22   8.2e+02    0.1   0.0    13    42   218   247   209   255 0.75 -
GT2_e3059.hmm|GT2:18        -             90 3300006249.a:Ga0099390_1000684_9 -            399     0.035   14.8   0.9   1   3     0.094   3.4e+02    2.0   0.0     6    46    49    92    46   121 0.71 -
GT2_e3059.hmm|GT2:18        -             90 3300006249.a:Ga0099390_1000684_9 -            399     0.035   14.8   0.9   2   3    0.0059        22    5.9   0.1    33    75   157   199   153   212 0.88 -
GT2_e3059.hmm|GT2:18        -             90 3300006249.a:Ga0099390_1000684_9 -            399     0.035   14.8   0.9   3   3     0.045   1.6e+02    3.1   0.0    21    57   280   317   251   328 0.84 -
GT4_e3262.hmm|GT4:5         -            143 3300006249.a:Ga0099390_1000684_9 -            399      0.11   12.9   2.0   1   2   0.00026      0.96    9.8   0.5    15    72    44   103    36   108 0.82 -
GT4_e3262.hmm|GT4:5         -            143 3300006249.a:Ga0099390_1000684_9 -            399      0.11   12.9   2.0   2   2      0.07   2.6e+02    2.0   0.0   117   142   235   260   217   261 0.77 -
GT4_e2439.hmm|GT4:9         -            148 3300006249.a:Ga0099390_1000684_9 -            399      0.21   11.9   3.2   1   2   5.2e-05      0.19   12.0   1.2    17    77    44   104    38   112 0.90 -
GT4_e2439.hmm|GT4:9         -            148 3300006249.a:Ga0099390_1000684_9 -            399      0.21   11.9   3.2   2   2       1.4   5.2e+03   -2.4   0.0    46    73   300   328   275   332 0.65 -
GT4_e3235.hmm|GT4:39        -            146 3300006249.a:Ga0099390_1000684_9 -            399      0.23   11.9   1.2   1   2    0.0001      0.38   11.2   0.1    15    91    46   118    39   138 0.82 -
GT4_e3235.hmm|GT4:39        -            146 3300006249.a:Ga0099390_1000684_9 -            399      0.23   11.9   1.2   2   2       1.5   5.5e+03   -2.3   0.1    86   117   309   343   299   348 0.70 -
GH3_e104.hmm|GH3:538|GT4:1 -            225 3300006249.a:Ga0099390_1000684_11 -            732      0.05   13.6   0.0   1   2     1e-05      0.26   11.3   0.0   140   220    85   164    64   167 0.87 -
GH3_e104.hmm|GH3:538|GT4:1 -            225 3300006249.a:Ga0099390_1000684_11 -            732      0.05   13.6   0.0   2   2      0.12     3e+03   -2.0   0.0    36    62   368   394   365   399 0.86 -
CE4_e129.hmm|CE4:5   -            123 3300006249.a:Ga0099390_1002261_1 -            806       0.4   11.2   4.9   1   3     0.042   1.1e+03    0.1   0.8    17    75    26    91    18   119 0.64 -
CE4_e129.hmm|CE4:5   -            123 3300006249.a:Ga0099390_1002261_1 -            806       0.4   11.2   4.9   2   3   1.7e-05      0.43   11.1   0.0    19    75   148   203   134   215 0.80 -
CE4_e129.hmm|CE4:5   -            123 3300006249.a:Ga0099390_1002261_1 -            806       0.4   11.2   4.9   3   3      0.66   1.7e+04   -3.7   0.0    78    94   365   381   350   387 0.79 -
GT10_e0.hmm|GT10:100 -            143 3300006249.a:Ga0099390_1002226_2 -            164     0.049   14.0   0.0   1   1   3.2e-06     0.081   13.3   0.0    27    90    71   155    30   159 0.75 -
GH15_e17.hmm|GH15:28|3.2.1.3:2 -            370 3300006249.a:Ga0099390_1000268_6 -            218      0.34   10.4   0.0   1   1   1.9e-05       0.5    9.9   0.0   254   292   160   199   155   201 0.89 -
AA3_e2.hmm|AA3_2:38|1.1.3.16:1          -            549 3300006249.a:Ga0099390_1000268_12 -            477     0.028   13.6   0.2   1   2   1.1e-05     0.056   12.6   0.1     1    31     2    31     2    56 0.90 -
AA3_e2.hmm|AA3_2:38|1.1.3.16:1          -            549 3300006249.a:Ga0099390_1000268_12 -            477     0.028   13.6   0.2   2   2      0.42   2.2e+03   -2.5   0.0   389   450   236   298   169   359 0.63 -
AA3_e44.hmm|AA3:76|AA3_2:7              -            619 3300006249.a:Ga0099390_1000268_12 -            477     0.035   13.2   0.1   1   1     1e-05     0.054   12.6   0.1     1    36     2    37     2   109 0.81 -
AA3_e55.hmm|AA3_2:10|AA3_1:1            -            573 3300006249.a:Ga0099390_1000268_12 -            477     0.052   12.6   0.1   1   1   1.5e-05     0.076   12.0   0.1     1    39     2    39     2    65 0.83 -
GT4_e1912.hmm|GT4:48                    -            143 3300006249.a:Ga0099390_1000268_12 -            477     0.068   13.8   0.0   1   1   2.7e-05      0.14   12.8   0.0    35    86     4    55     1    63 0.93 -
AA3_e37.hmm|AA3_1:57|AA8:29|1.1.99.18:3 -            540 3300006249.a:Ga0099390_1000268_12 -            477       0.1   11.7   0.0   1   1   2.6e-05      0.13   11.3   0.0     8    39     2    33     1    77 0.87 -
AA3_e61.hmm|AA3_1:69|AA8:33|CBM1:2               -            526 3300006249.a:Ga0099390_1000268_13 -            422   0.00018   20.5   1.3   1   2   1.5e-05     0.014   14.2   0.2     8    43     2    38     1    42 0.84 -
AA3_e61.hmm|AA3_1:69|AA8:33|CBM1:2               -            526 3300006249.a:Ga0099390_1000268_13 -            422   0.00018   20.5   1.3   2   2    0.0085       8.1    5.1   0.0    13    39   158   184   152   208 0.92 -
AA3_e37.hmm|AA3_1:57|AA8:29|1.1.99.18:3          -            540 3300006249.a:Ga0099390_1000268_13 -            422   0.00036   19.8   2.4   1   2   4.6e-05     0.044   12.9   0.1     6    38     3    36     1    47 0.88 -
AA3_e37.hmm|AA3_1:57|AA8:29|1.1.99.18:3          -            540 3300006249.a:Ga0099390_1000268_13 -            422   0.00036   19.8   2.4   2   2    0.0036       3.4    6.6   0.2    10    36   158   184   154   191 0.92 -
AA3_e50.hmm|AA3_2:15                             -            573 3300006249.a:Ga0099390_1000268_13 -            422   0.00041   19.7   0.2   1   2   0.00013      0.13   11.5   0.0     1    35     5    39     5   111 0.84 -
AA3_e50.hmm|AA3_2:15                             -            573 3300006249.a:Ga0099390_1000268_13 -            422   0.00041   19.7   0.2   2   2     0.005       4.8    6.3   0.0     4    31   159   186   157   246 0.87 -
AA3_e60.hmm|AA3_2:10                             -            577 3300006249.a:Ga0099390_1000268_13 -            422   0.00049   19.4   1.2   1   2   2.8e-05     0.027   13.7   0.1     1    33     5    37     5    54 0.93 -
AA3_e60.hmm|AA3_2:10                             -            577 3300006249.a:Ga0099390_1000268_13 -            422   0.00049   19.4   1.2   2   2     0.014        13    4.7   0.1     4    31   159   186   157   200 0.92 -
AA3_e55.hmm|AA3_2:10|AA3_1:1                     -            573 3300006249.a:Ga0099390_1000268_13 -            422    0.0012   17.9   0.4   1   2     1e-05    0.0097   14.9   0.0     1    35     5    39     5    85 0.92 -
AA3_e55.hmm|AA3_2:10|AA3_1:1                     -            573 3300006249.a:Ga0099390_1000268_13 -            422    0.0012   17.9   0.4   2   2      0.17   1.6e+02    1.0   0.2     3    20   158   175   157   186 0.86 -
AA3_e19.hmm|AA3_2:115|GT4:2|AA3:1                -            576 3300006249.a:Ga0099390_1000268_13 -            422    0.0018   17.3   1.7   1   2   0.00027      0.25   10.2   0.3     1    31     5    35     5    45 0.91 -
AA3_e19.hmm|AA3_2:115|GT4:2|AA3:1                -            576 3300006249.a:Ga0099390_1000268_13 -            422    0.0018   17.3   1.7   2   2    0.0039       3.7    6.3   0.0     4    31   159   186   157   205 0.91 -
AA3_e15.hmm|AA3_2:59                             -            564 3300006249.a:Ga0099390_1000268_13 -            422    0.0035   16.6   1.1   1   2   7.3e-05     0.069   12.3   0.1     1    35     5    39     5    58 0.93 -
AA3_e15.hmm|AA3_2:59                             -            564 3300006249.a:Ga0099390_1000268_13 -            422    0.0035   16.6   1.1   2   2     0.055        52    2.8   0.2     4    30   159   185   158   189 0.84 -
AA3_e46.hmm|AA3_1:59|AA8:53|CBM1:34|1.1.99.18:13 -            546 3300006249.a:Ga0099390_1000268_13 -            422    0.0055   15.8   1.8   1   2   0.00064      0.61    9.1   0.1     7    41     3    38     1    46 0.87 -
AA3_e46.hmm|AA3_1:59|AA8:53|CBM1:34|1.1.99.18:13 -            546 3300006249.a:Ga0099390_1000268_13 -            422    0.0055   15.8   1.8   2   2    0.0057       5.4    6.0   0.1    12    41   159   188   155   202 0.87 -
AA3_e59.hmm|AA3_2:11                             -            583 3300006249.a:Ga0099390_1000268_13 -            422     0.006   15.7   1.4   1   2    0.0001     0.096   11.7   0.1     1    34     5    38     5    48 0.93 -
AA3_e59.hmm|AA3_2:11                             -            583 3300006249.a:Ga0099390_1000268_13 -            422     0.006   15.7   1.4   2   2     0.045        43    3.0   0.1     4    31   159   186   157   198 0.87 -
AA3_e17.hmm|AA3_2:11                             -            573 3300006249.a:Ga0099390_1000268_13 -            422     0.013   14.2   0.2   1   2    0.0005      0.47    9.1   0.0     1    33     5    37     5   110 0.87 -
AA3_e17.hmm|AA3_2:11                             -            573 3300006249.a:Ga0099390_1000268_13 -            422     0.013   14.2   0.2   2   2     0.028        27    3.3   0.0     4    33   159   188   157   233 0.85 -
AA3_e48.hmm|AA3_2:25                             -            577 3300006249.a:Ga0099390_1000268_13 -            422     0.037   13.1   1.7   1   2    0.0004      0.38    9.8   0.1     1    33     5    37     5    40 0.95 -
AA3_e48.hmm|AA3_2:25                             -            577 3300006249.a:Ga0099390_1000268_13 -            422     0.037   13.1   1.7   2   2     0.074        70    2.3   0.1     4    31   159   186   157   193 0.85 -
AA3_e33.hmm|AA3_2:22|AA3:1                       -            574 3300006249.a:Ga0099390_1000268_13 -            422     0.043   12.8   0.9   1   2    0.0002      0.19   10.7   0.0     1    42     5    46     5    68 0.86 -
AA3_e33.hmm|AA3_2:22|AA3:1                       -            574 3300006249.a:Ga0099390_1000268_13 -            422     0.043   12.8   0.9   2   2      0.33   3.2e+02    0.0   0.1     4    24   159   179   158   189 0.82 -
AA3_e8.hmm|AA3_2:8                               -            587 3300006249.a:Ga0099390_1000268_13 -            422     0.045   12.5   0.5   1   2   0.00036      0.34    9.6   0.0     1    34     5    38     5    73 0.87 -
AA3_e8.hmm|AA3_2:8                               -            587 3300006249.a:Ga0099390_1000268_13 -            422     0.045   12.5   0.5   2   2      0.15   1.4e+02    1.0   0.2     4    29   159   184   157   200 0.82 -
AA3_e43.hmm|AA3_2:17                             -            575 3300006249.a:Ga0099390_1000268_13 -            422     0.051   12.3   2.4   1   2   0.00047      0.45    9.2   0.2     2    33     5    36     4    42 0.90 -
