#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name          accession   tlen query name                       accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#  ------------------- ---------- -----             -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
GT2_e307.hmm|GT2:6   -            123 3300006249.a:Ga0099390_1000684_2 -            235     0.018   15.3   0.6   2   3     0.072   6.1e+02    0.7   0.3    88   106   133   151   115   164 0.80 -
GT2_e307.hmm|GT2:6   -            123 3300006249.a:Ga0099390_1000684_2 -            235     0.018   15.3   0.6   3   3      0.22   1.9e+03   -0.9   0.1    57    78   152   174   136   193 0.64 -
GT31_e95.hmm|GT31:9  -            188 3300006249.a:Ga0099390_1000684_2 -            235      0.16   11.8   0.0   1   1   3.1e-05      0.27   11.1   0.0    78   114    88   124    78   137 0.86 -
GH6_e5.hmm|GH6:5     -            143 3300006249.a:Ga0099390_1000684_2 -            235      0.19   12.1   0.0   1   1   3.3e-05      0.28   11.6   0.0    10    81    78   148    68   159 0.79 -
GT4_e1416.hmm|GT4:7  -            151 3300006249.a:Ga0099390_1000684_4 -            426      0.19   11.9   0.1   1   2   1.8e-05      0.46   10.7   0.0    92   126   133   167   106   174 0.89 -
GT4_e1416.hmm|GT4:7  -            151 3300006249.a:Ga0099390_1000684_4 -            426      0.19   11.9   0.1   2   2      0.56   1.4e+04   -3.9   0.1    81    97   319   335   315   338 0.78 -
GT4_e1416.hmm|GT4:7  -            151 3300006249.a:Ga0099390_1000684_5 -            425    0.0057   16.9   0.0   1   1   3.4e-06     0.012   15.8   0.0    92   126   132   166   105   174 0.90 -
GT4_e348.hmm|GT4:10  -            145 3300006249.a:Ga0099390_1000684_5 -            425     0.017   15.3   0.0   1   1   1.2e-05     0.042   14.0   0.0    86   121   130   166   109   184 0.82 -
GT4_e3442.hmm|GT4:29 -            146 3300006249.a:Ga0099390_1000684_5 -            425     0.025   14.6   0.0   1   1   1.8e-05     0.068   13.2   0.0    89   123   130   165   106   172 0.81 -
GT4_e3106.hmm|GT4:12 -            152 3300006249.a:Ga0099390_1000684_5 -            425     0.052   13.7   0.1   1   1   3.1e-05      0.11   12.6   0.1    68   122   108   164   100   185 0.85 -
GT4_e2292.hmm|GT4:19 -            144 3300006249.a:Ga0099390_1000684_5 -            425      0.11   13.1   0.1   1   2   9.5e-05      0.35   11.5   0.0    89   124   130   166   104   178 0.85 -
GT4_e2292.hmm|GT4:19 -            144 3300006249.a:Ga0099390_1000684_5 -            425      0.11   13.1   0.1   2   2       3.5   1.3e+04   -3.4   0.0    24    45   220   241   212   252 0.74 -
GT4_e2199.hmm|GT4:18 -            145 3300006249.a:Ga0099390_1000684_5 -            425      0.11   12.6   0.0   1   1     7e-05      0.26   11.4   0.0    89   123   131   166   110   186 0.82 -
GT4_e1932.hmm|GT4:6  -            153 3300006249.a:Ga0099390_1000684_5 -            425      0.71   10.0   2.9   1   3      0.25   9.2e+02   -0.1   0.1    36   100    34    98    28   105 0.67 -
GT4_e1932.hmm|GT4:6  -            153 3300006249.a:Ga0099390_1000684_5 -            425      0.71   10.0   2.9   2   3   0.00062       2.3    8.4   0.1    78   119   118   159   100   184 0.81 -
GT4_e1932.hmm|GT4:6  -            153 3300006249.a:Ga0099390_1000684_5 -            425      0.71   10.0   2.9   3   3      0.41   1.5e+03   -0.8   0.0    49    85   193   229   167   255 0.69 -
CE4_e156.hmm|CE4:6              -            120 3300006249.a:Ga0099390_1000684_6 -            312     0.058   13.7   0.2   1   1   2.5e-05      0.13   12.5   0.2    22    58   109   145   100   166 0.90 -
CBM50_e336.hmm|CBM50:23|GH23:19 -             44 3300006249.a:Ga0099390_1000684_6 -            312      0.11   13.0   2.4   1   2    0.0017       8.5    6.9   0.6     9    29   126   146   125   158 0.91 -
CBM50_e336.hmm|CBM50:23|GH23:19 -             44 3300006249.a:Ga0099390_1000684_6 -            312      0.11   13.0   2.4   2   2    0.0089        46    4.6   0.0     6    14   180   188   177   194 0.93 -
CBM50_e908.hmm|CBM50:8          -             42 3300006249.a:Ga0099390_1000684_6 -            312      0.11   12.7   0.4   1   2    0.0001      0.51   10.6   0.1     2    16   177   191   176   197 0.84 -
CBM50_e908.hmm|CBM50:8          -             42 3300006249.a:Ga0099390_1000684_6 -            312      0.11   12.7   0.4   2   2      0.55   2.8e+03   -1.4   0.0     4    21   245   262   244   263 0.84 -
CBM50_e782.hmm|CBM50:415        -             43 3300006249.a:Ga0099390_1000684_6 -            312      0.55   10.7   3.8   1   4      0.15   7.7e+02    0.6   0.1    17    28    27    38    23    46 0.83 -
CBM50_e782.hmm|CBM50:415        -             43 3300006249.a:Ga0099390_1000684_6 -            312      0.55   10.7   3.8   2   4     0.024   1.2e+02    3.1   0.6    14    40   143   169   124   171 0.84 -
CBM50_e782.hmm|CBM50:415        -             43 3300006249.a:Ga0099390_1000684_6 -            312      0.55   10.7   3.8   3   4     0.032   1.6e+02    2.8   0.0     6    14   180   188   179   190 0.92 -
CBM50_e782.hmm|CBM50:415        -             43 3300006249.a:Ga0099390_1000684_6 -            312      0.55   10.7   3.8   4   4      0.51   2.6e+03   -1.1   0.0    29    39   228   238   227   240 0.83 -
CBM50_e85.hmm|CBM50:655         -             43 3300006249.a:Ga0099390_1000684_6 -            312       1.5    9.6   4.7   1   3    0.0013       6.7    7.6   0.4    17    33    27    45    24    49 0.77 -
CBM50_e85.hmm|CBM50:655         -             43 3300006249.a:Ga0099390_1000684_6 -            312       1.5    9.6   4.7   2   3       3.4   1.7e+04   -3.3   0.2    11    23   128   140   125   144 0.55 -
CBM50_e85.hmm|CBM50:655         -             43 3300006249.a:Ga0099390_1000684_6 -            312       1.5    9.6   4.7   3   3     0.044   2.3e+02    2.7   0.0     6    13   180   187   177   189 0.91 -
GT1_e15.hmm|GT1:14   -            135 3300006249.a:Ga0099390_1000684_12 -            191     0.061   13.8   0.0   1   1   3.3e-06     0.084   13.4   0.0    46   109    80   143    51   162 0.74 -
GT4_e1144.hmm|GT4:19 -            169 3300006249.a:Ga0099390_1002226_7 -            289     0.044   14.3   0.0   1   1   3.9e-06     0.099   13.1   0.0    22    91    62   132    49   144 0.86 -
GT69_e8.hmm|GT69:12  -            250 3300006249.a:Ga0099390_1000268_2 -            553      0.23   10.9   2.1   1   2      0.21   5.3e+03   -3.3   0.1    16    57    61   102    54   128 0.60 -
GT69_e8.hmm|GT69:12  -            250 3300006249.a:Ga0099390_1000268_2 -            553      0.23   10.9   2.1   2   2   7.4e-06      0.19   11.2   0.4    46   114   315   384   301   401 0.89 -
GT4_e3798.hmm|GT4:6  -            147 3300006249.a:Ga0099390_1000268_7 -            436       2.2    8.7   6.9   1   2   0.00013       3.3    8.1   1.7    15    84    40   131    25   143 0.63 -
GT4_e3798.hmm|GT4:6  -            147 3300006249.a:Ga0099390_1000268_7 -            436       2.2    8.7   6.9   2   2     0.065   1.7e+03   -0.7   0.3    64    64   164   164   137   237 0.63 -
GT4_e2794.hmm|GT4:20 -            144 3300006249.a:Ga0099390_1000268_20 -            322     0.036   14.4   0.0   1   1   1.6e-05     0.085   13.2   0.0    22    80   138   194   136   195 0.88 -
GH23_e72.hmm|GH23:11 -            108 3300006249.a:Ga0099390_1000268_20 -            322     0.037   14.5   1.0   1   2      0.99   5.1e+03   -2.0   0.0    62    77    32    47    10    81 0.63 -
GH23_e72.hmm|GH23:11 -            108 3300006249.a:Ga0099390_1000268_20 -            322     0.037   14.5   1.0   2   2   1.6e-05     0.081   13.4   0.3    14    70   208   264   200   302 0.84 -
GT28_e2.hmm|GT28:42  -            151 3300006249.a:Ga0099390_1000268_20 -            322     0.082   13.2   1.7   1   3    0.0056        29    5.0   0.1    40    76    19    55    11    66 0.87 -
GT28_e2.hmm|GT28:42  -            151 3300006249.a:Ga0099390_1000268_20 -            322     0.082   13.2   1.7   2   3      0.74   3.8e+03   -1.9   0.0    17    56   180   219   167   227 0.63 -
GT28_e2.hmm|GT28:42  -            151 3300006249.a:Ga0099390_1000268_20 -            322     0.082   13.2   1.7   3   3    0.0021        11    6.4   0.1   106   135   228   257   218   264 0.86 -
GT4_e1278.hmm|GT4:9  -            152 3300006249.a:Ga0099390_1000268_20 -            322     0.098   13.0   0.1   1   2      0.37   1.9e+03   -0.9   0.0    52    79    31    58    23    61 0.86 -
GT4_e1278.hmm|GT4:9  -            152 3300006249.a:Ga0099390_1000268_20 -            322     0.098   13.0   0.1   2   2   0.00012      0.64   10.4   0.1    27    77   140   189   136   194 0.86 -
GT4_e2171.hmm|GT4:10 -            139 3300006249.a:Ga0099390_1000268_20 -            322      0.16   12.4   0.0   1   2      0.17   8.9e+02    0.2   0.0    29    65    73   108    63   119 0.71 -
GT4_e2171.hmm|GT4:10 -            139 3300006249.a:Ga0099390_1000268_20 -            322      0.16   12.4   0.0   2   2   0.00028       1.4    9.3   0.0    18    67   139   188   124   195 0.87 -
GT51_e49.hmm|GT51:7                  -            180 3300006249.a:Ga0099390_1000268_26 -            496     0.018   15.2   0.2   1   1   1.5e-05     0.047   13.9   0.2    82   129   275   322   256   339 0.83 -
GT51_e58.hmm|GT51:579                -            178 3300006249.a:Ga0099390_1000268_26 -            496     0.094   12.7   5.6   1   3      0.33     1e+03   -0.5   0.7    82   115   118   151   107   157 0.78 -
GT51_e58.hmm|GT51:579                -            178 3300006249.a:Ga0099390_1000268_26 -            496     0.094   12.7   5.6   2   3   8.4e-05      0.27   11.2   0.2    83   125   273   319   257   343 0.72 -
GT51_e58.hmm|GT51:579                -            178 3300006249.a:Ga0099390_1000268_26 -            496     0.094   12.7   5.6   3   3     0.064     2e+02    1.8   0.0    61   107   385   434   366   454 0.72 -
GT51_e157.hmm|GT51:17                -            159 3300006249.a:Ga0099390_1000268_26 -            496      0.12   12.6   1.7   1   2      0.34   1.1e+03   -0.3   0.3    72   105   119   150   112   156 0.82 -
GT51_e157.hmm|GT51:17                -            159 3300006249.a:Ga0099390_1000268_26 -            496      0.12   12.6   1.7   2   2   0.00015      0.48   10.7   0.1    71   125   270   329   258   342 0.75 -
GT51_e130.hmm|GT51:5094|2.4.1.129:12 -            176 3300006249.a:Ga0099390_1000268_26 -            496      0.18   11.9   0.1   1   3      0.54   1.7e+03   -1.0   0.2    86   114   125   151   118   158 0.69 -
GT51_e130.hmm|GT51:5094|2.4.1.129:12 -            176 3300006249.a:Ga0099390_1000268_26 -            496      0.18   11.9   0.1   2   3   5.6e-05      0.18   11.9   0.1    88   124   283   319   260   331 0.83 -
GT51_e130.hmm|GT51:5094|2.4.1.129:12 -            176 3300006249.a:Ga0099390_1000268_26 -            496      0.18   11.9   0.1   3   3       2.5   8.2e+03   -3.2   0.1    87   114   415   441   405   451 0.64 -
GT51_e153.hmm|GT51:4623              -            175 3300006249.a:Ga0099390_1000268_26 -            496      0.19   11.8   0.1   1   3      0.94     3e+03   -1.8   0.2    90   113   130   151   119   155 0.57 -
GT51_e153.hmm|GT51:4623              -            175 3300006249.a:Ga0099390_1000268_26 -            496      0.19   11.8   0.1   2   3   6.1e-05      0.19   11.8   0.1    86   123   282   319   260   332 0.85 -
GT51_e153.hmm|GT51:4623              -            175 3300006249.a:Ga0099390_1000268_26 -            496      0.19   11.8   0.1   3   3       2.9   9.3e+03   -3.4   0.1    85   104   414   433   407   447 0.73 -
GT51_e45.hmm|GT51:8                  -            146 3300006249.a:Ga0099390_1000268_26 -            496      0.28   11.9   3.5   1   4         5   1.6e+04   -3.5   0.0    77    90    25    38    22    44 0.81 -
GT51_e45.hmm|GT51:8                  -            146 3300006249.a:Ga0099390_1000268_26 -            496      0.28   11.9   3.5   2   4      0.85   2.7e+03   -1.0   0.2    33    76   183   229   175   275 0.64 -
GT51_e45.hmm|GT51:8                  -            146 3300006249.a:Ga0099390_1000268_26 -            496      0.28   11.9   3.5   3   4   0.00016      0.52   11.0   0.0    74   113   282   321   234   339 0.75 -
GT51_e45.hmm|GT51:8                  -            146 3300006249.a:Ga0099390_1000268_26 -            496      0.28   11.9   3.5   4   4       1.5   4.9e+03   -1.9   0.0    68    95   409   436   392   449 0.71 -
GT51_e26.hmm|GT51:32                 -            175 3300006249.a:Ga0099390_1000268_26 -            496      0.64   10.0   0.0   1   4       1.3   4.3e+03   -2.5   0.3    81   112   121   150   118   153 0.73 -
GT51_e26.hmm|GT51:32                 -            175 3300006249.a:Ga0099390_1000268_26 -            496      0.64   10.0   0.0   2   4      0.81   2.6e+03   -1.8   0.1   101   113   255   267   231   274 0.76 -
GT51_e26.hmm|GT51:32                 -            175 3300006249.a:Ga0099390_1000268_26 -            496      0.64   10.0   0.0   3   4    0.0002      0.64   10.0   0.0    86   122   282   318   268   327 0.89 -
GT51_e26.hmm|GT51:32                 -            175 3300006249.a:Ga0099390_1000268_26 -            496      0.64   10.0   0.0   4   4       2.8   8.9e+03   -3.5   0.0    81   105   410   434   385   449 0.63 -
GT51_e149.hmm|GT51:34                -            173 3300006249.a:Ga0099390_1000268_26 -            496       2.8    8.1   5.1   1   3     0.013        42    4.2   0.2    78   110   120   150   110   156 0.87 -
GT51_e149.hmm|GT51:34                -            173 3300006249.a:Ga0099390_1000268_26 -            496       2.8    8.1   5.1   2   3    0.0066        21    5.2   0.1    79   121   277   319   259   330 0.80 -
GT51_e149.hmm|GT51:34                -            173 3300006249.a:Ga0099390_1000268_26 -            496       2.8    8.1   5.1   3   3       1.2   3.9e+03   -2.2   0.1    68   110   418   463   415   492 0.64 -
GT4_e2980.hmm|GT4:6    -            118 3300006249.a:Ga0099390_1000170_7 -            461     0.019   15.4   0.1   1   1   4.4e-06     0.056   13.9   0.1     8    89   359   443   352   452 0.78 -
CBM50_e206.hmm|CBM50:6 -             44 3300006249.a:Ga0099390_1000170_7 -            461     0.099   12.6   0.0   1   1   2.1e-05      0.26   11.2   0.0    11    25   283   297   280   299 0.92 -
GT28_e64.hmm|GT28:86                -            154 3300006249.a:Ga0099390_1000170_8 -            355     8e-66  221.2   0.3   1   1   1.6e-67   1.4e-65  220.4   0.3     1   154   186   340   186   340 0.98 -
GT28_e1.hmm|GT28:2579|CE4:1         -            164 3300006249.a:Ga0099390_1000170_8 -            355   2.9e-36  125.3   0.0   1   1   4.7e-38   4.2e-36  124.8   0.0     1   164   186   342   186   342 0.93 -
GT28_e121.hmm|GT28:6                -            157 3300006249.a:Ga0099390_1000170_8 -            355   3.3e-36  125.0   0.0   1   1   5.9e-38   5.4e-36  124.4   0.0     1   157   185   342   185   342 0.93 -
GT28_e119.hmm|GT28:32               -            159 3300006249.a:Ga0099390_1000170_8 -            355   3.7e-36  124.7   0.0   1   1   5.9e-38   5.3e-36  124.2   0.0     1   159   186   341   186   341 0.94 -
GT28_e43.hmm|GT28:568               -            161 3300006249.a:Ga0099390_1000170_8 -            355   3.7e-35  121.5   0.0   1   1   5.8e-37   5.2e-35  121.0   0.0     1   161   185   342   185   342 0.92 -
GT28_e46.hmm|GT28:8561|2.4.1.227:11 -            160 3300006249.a:Ga0099390_1000170_8 -            355   5.3e-34  118.1   0.0   1   1   8.2e-36   7.4e-34  117.6   0.0     1   159   185   341   185   342 0.95 -
GT28_e6.hmm|GT28:76                 -            159 3300006249.a:Ga0099390_1000170_8 -            355   1.4e-33  116.4   0.2   1   1   2.3e-35   2.1e-33  115.8   0.2     1   158   186   341   186   342 0.94 -
GT28_e19.hmm|GT28:155               -            162 3300006249.a:Ga0099390_1000170_8 -            355   1.9e-32  112.9   0.0   1   1   2.8e-34   2.5e-32  112.5   0.0     1   162   186   342   186   342 0.96 -
GT28_e0.hmm|GT28:1307               -            158 3300006249.a:Ga0099390_1000170_8 -            355   8.6e-31  107.3   0.1   1   1   1.4e-32   1.3e-30  106.8   0.1     1   157   185   341   185   342 0.89 -
GT28_e53.hmm|GT28:85                -            162 3300006249.a:Ga0099390_1000170_8 -            355   1.8e-29  103.1   0.0   1   1   2.7e-31   2.5e-29  102.6   0.0     1   162   186   342   186   342 0.94 -
GT28_e100.hmm|GT28:1897             -            152 3300006249.a:Ga0099390_1000170_8 -            355   2.5e-29  102.5   0.0   1   1     4e-31   3.6e-29  102.0   0.0     1   150   186   339   186   341 0.90 -
GT28_e40.hmm|GT28:9                 -            160 3300006249.a:Ga0099390_1000170_8 -            355   2.6e-29  102.6   0.0   1   1     4e-31   3.6e-29  102.1   0.0     1   160   186   342   186   342 0.93 -
GT28_e115.hmm|GT28:31               -            163 3300006249.a:Ga0099390_1000170_8 -            355   4.2e-29  101.8   0.0   1   1   6.3e-31   5.7e-29  101.3   0.0     1   159   186   337   186   341 0.90 -
GT28_e17.hmm|GT28:32                -            161 3300006249.a:Ga0099390_1000170_8 -            355   8.7e-29  101.0   0.1   1   1   2.7e-30   2.4e-28   99.6   0.0     2   161   187   342   186   342 0.91 -
GT28_e116.hmm|GT28:753              -            163 3300006249.a:Ga0099390_1000170_8 -            355   8.9e-29  100.9   0.0   1   1   1.4e-30   1.2e-28  100.4   0.0     1   163   186   342   186   342 0.90 -
GT28_e141.hmm|GT28:314              -            155 3300006249.a:Ga0099390_1000170_8 -            355   8.2e-28   97.6   0.0   1   1   1.4e-29   1.3e-27   97.0   0.0     1   147   185   332   185   338 0.89 -
GT28_e152.hmm|GT28:5                -            160 3300006249.a:Ga0099390_1000170_8 -            355   1.6e-27   96.8   0.0   1   1   2.4e-29   2.2e-27   96.4   0.0     1   160   185   342   185   342 0.92 -
GT28_e36.hmm|GT28:10                -            164 3300006249.a:Ga0099390_1000170_8 -            355   1.7e-27   96.7   0.0   1   1   2.6e-29   2.4e-27   96.2   0.0     1   164   186   342   186   342 0.90 -
GT28_e57.hmm|GT28:25                -            166 3300006249.a:Ga0099390_1000170_8 -            355   7.2e-27   94.8   0.0   1   1   1.1e-28     1e-26   94.3   0.0     1   157   186   332   186   341 0.89 -
GT28_e117.hmm|GT28:124              -            162 3300006249.a:Ga0099390_1000170_8 -            355   1.2e-26   93.9   0.1   1   1   2.8e-28   2.6e-26   92.8   0.1     1   156   186   334   186   338 0.88 -
GT28_e62.hmm|GT28:8                 -            162 3300006249.a:Ga0099390_1000170_8 -            355   2.2e-26   92.8   0.0   1   1   3.6e-28   3.3e-26   92.3   0.0     1   162   186   342   186   342 0.91 -
GT28_e140.hmm|GT28:240              -            153 3300006249.a:Ga0099390_1000170_8 -            355   3.5e-26   92.3   0.0   1   1   5.2e-28   4.7e-26   91.9   0.0     1   151   186   337   186   339 0.91 -
GT28_e49.hmm|GT28:27                -            166 3300006249.a:Ga0099390_1000170_8 -            355     3e-25   89.3   0.0   1   1   4.6e-27   4.1e-25   88.8   0.0     1   166   186   342   186   342 0.88 -
GT28_e48.hmm|GT28:443               -            160 3300006249.a:Ga0099390_1000170_8 -            355   1.3e-24   87.6   0.0   1   1   2.3e-26   2.1e-24   87.0   0.0     1   159   186   341   186   342 0.90 -
GT28_e125.hmm|GT28:14               -            161 3300006249.a:Ga0099390_1000170_8 -            355   3.2e-24   85.7   0.0   1   1   5.3e-26   4.8e-24   85.1   0.0     1   160   186   341   186   342 0.87 -
GT28_e97.hmm|GT28:381               -            163 3300006249.a:Ga0099390_1000170_8 -            355   4.3e-24   85.4   0.0   1   1   6.9e-26   6.2e-24   84.9   0.0     1   163   186   342   186   342 0.89 -
GT28_e38.hmm|GT28:31                -            151 3300006249.a:Ga0099390_1000170_8 -            355   6.5e-24   84.9   0.6   1   1   7.1e-26   6.5e-24   84.9   0.6     1   145   186   330   186   336 0.87 -
GT28_e113.hmm|GT28:8                -            158 3300006249.a:Ga0099390_1000170_8 -            355   6.7e-24   84.8   0.0   1   1   1.1e-25   9.6e-24   84.2   0.0     1   157   186   340   186   341 0.89 -
GT28_e2.hmm|GT28:42                 -            151 3300006249.a:Ga0099390_1000170_8 -            355   7.6e-24   84.8   0.1   1   1   1.5e-25   1.3e-23   84.0   0.1     1   141   186   324   186   334 0.91 -
