#                                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
CBM50_e417.hmm|CBM50:17|GH23:14 -             47 3300006517.a:Ga0100964_107176_3 -            657       2.5    8.8   4.6   3   3      0.21   2.6e+03   -0.9   0.1    18    37   558   579   557   581 0.77 -
GH22_e4.hmm|GH22:17  -            126 3300006517.a:Ga0100964_116566_11 -            185     0.095   13.3   0.1   1   1   5.4e-06      0.14   12.8   0.1    31   112    79   160    62   169 0.81 -
CBM35_e14.hmm|CBM35:18|GH43_26:18 -            119 3300006517.a:Ga0100964_116566_13 -            226     0.022   15.3   0.1   1   1   8.5e-06     0.036   14.6   0.1    51   112   108   169    98   173 0.86 -
GH57_e38.hmm|GH57:76|2.4.1.25:8   -            284 3300006517.a:Ga0100964_116566_13 -            226     0.056   13.2   0.2   1   1   1.8e-05     0.077   12.7   0.2    54   103   104   154    97   162 0.81 -
GT2_e1602.hmm|GT2:56              -            165 3300006517.a:Ga0100964_116566_13 -            226      0.11   12.8   0.4   1   1   3.9e-05      0.17   12.2   0.4    16   115    66   163    59   168 0.81 -
GT2_e2685.hmm|GT2:68              -            162 3300006517.a:Ga0100964_116566_13 -            226      0.12   12.7   0.2   1   1     5e-05      0.21   12.0   0.2    16   109    66   157    56   173 0.86 -
GT2_e3002.hmm|GT2:29              -            143 3300006517.a:Ga0100964_116566_13 -            226      0.17   12.2   0.0   1   1   5.2e-05      0.22   11.8   0.0    13   119    59   165    49   184 0.83 -
GH37_e4.hmm|GH37:63|3.2.1.28:1    -            552 3300006517.a:Ga0100964_116566_13 -            226       0.3   10.0   0.4   1   1   9.6e-05      0.41    9.6   0.4    12   116    70   175    63   177 0.89 -
GH38_e22.hmm|GH38:24 -            273 3300006517.a:Ga0100964_116566_17 -            443      0.17   11.3   0.0   1   1   1.1e-05      0.27   10.6   0.0    79   151   243   316   230   324 0.81 -
CE4_e338.hmm|CE4:5   -            113 3300006517.a:Ga0100964_116566_22 -            204      0.12   13.2   0.0   1   1   1.5e-05      0.19   12.5   0.0    18    92    21    95     9   111 0.86 -
GT1_e319.hmm|GT1:7   -            289 3300006517.a:Ga0100964_116566_22 -            204      0.15   11.6   0.9   1   2      0.03   3.8e+02    0.4   0.0    62    79    64    81    21   120 0.69 -
GT1_e319.hmm|GT1:7   -            289 3300006517.a:Ga0100964_116566_22 -            204      0.15   11.6   0.9   2   2   4.5e-05      0.58    9.7   0.4   149   179   170   200   134   202 0.81 -
GT28_e99.hmm|GT28:9  -            142 3300006517.a:Ga0100964_116566_29 -            306     0.061   13.5   0.4   1   1     2e-05       0.1   12.8   0.4    30   104   185   262   167   299 0.69 -
GT28_e74.hmm|GT28:11 -            153 3300006517.a:Ga0100964_116566_29 -            306     0.074   13.2   0.2   1   1   2.8e-05      0.14   12.3   0.2    28    93   185   250   173   263 0.83 -
GT1_e628.hmm|GT1:6   -            289 3300006517.a:Ga0100964_116566_29 -            306     0.097   12.7   0.1   1   1   3.3e-05      0.17   12.0   0.1    11    51   206   246   200   264 0.83 -
GT4_e1020.hmm|GT4:14 -            145 3300006517.a:Ga0100964_116566_29 -            306      0.12   12.4   0.0   1   2    0.0006       3.1    7.9   0.0    42    76    85   119    59   124 0.89 -
GT4_e1020.hmm|GT4:14 -            145 3300006517.a:Ga0100964_116566_29 -            306      0.12   12.4   0.0   2   2     0.035   1.8e+02    2.1   0.0    80   102   179   201   169   240 0.86 -
CE4_e347.hmm|CE4:32  -            108 3300006517.a:Ga0100964_116566_29 -            306      0.19   12.5   0.1   1   2   0.00034       1.7    9.4   0.0    32    84    60   113    41   118 0.77 -
CE4_e347.hmm|CE4:32  -            108 3300006517.a:Ga0100964_116566_29 -            306      0.19   12.5   0.1   2   2       0.2     1e+03    0.5   0.0    24    71   218   264   207   284 0.71 -
GT4_e1563.hmm|GT4:8  -            147 3300006517.a:Ga0100964_116566_45 -            195      0.14   12.8   0.0   1   1   9.7e-06      0.25   12.0   0.0    26    85   101   165    80   174 0.80 -
GH128_e26.hmm|GH128:14 -            240 3300006517.a:Ga0100964_116566_50 -            279     0.049   13.6   0.0   1   1   2.7e-06     0.068   13.1   0.0    73   202   118   249   115   271 0.80 -
GT9_e44.hmm|GT9:15   -            226 3300006517.a:Ga0100964_116566_54 -            227      0.23   11.7   0.0   1   1   1.4e-05      0.35   11.1   0.0    81   153   109   182    90   184 0.85 -
GH23_e749.hmm|GH23:7 -            141 3300006517.a:Ga0100964_116566_57 -            716      0.06   13.4   0.0   1   1   4.4e-06      0.11   12.5   0.0    49   113   607   670   580   680 0.81 -
GT2_e365.hmm|GT2:11  -            163 3300006517.a:Ga0100964_116566_59 -            103      0.07   13.2   0.0   1   1     1e-05     0.089   12.8   0.0    48    84    17    53     6    57 0.91 -
GT2_e2893.hmm|GT2:13 -            160 3300006517.a:Ga0100964_116566_59 -            103      0.17   12.0   0.0   1   1   2.9e-05      0.25   11.5   0.0    47    81    17    51    13    56 0.84 -
GT2_e2571.hmm|GT2:41 -            117 3300006517.a:Ga0100964_116566_59 -            103      0.21   12.4   0.0   1   1   3.7e-05      0.32   11.9   0.0    45    74    25    54    12    61 0.79 -
GT44_e7.hmm|GT44:5                     -             87 3300006517.a:Ga0100964_116566_65 -            234     0.012   16.3   0.0   1   3      0.02   2.6e+02    2.4   0.0    33    57    46    70    29    81 0.75 -
GT44_e7.hmm|GT44:5                     -             87 3300006517.a:Ga0100964_116566_65 -            234     0.012   16.3   0.0   2   3      0.13   1.6e+03   -0.1   0.0    35    65   105   132    99   146 0.66 -
GT44_e7.hmm|GT44:5                     -             87 3300006517.a:Ga0100964_116566_65 -            234     0.012   16.3   0.0   3   3   0.00011       1.4    9.7   0.0    21    67   183   232   166   233 0.76 -
GH16_e77.hmm|CBM6:6|GH16_16:4|GH16_3:3 -            256 3300006517.a:Ga0100964_116566_65 -            234      0.25   11.4   0.0   1   1   2.6e-05      0.33   11.0   0.0   109   201    58   152    46   180 0.77 -
GT8_e181.hmm|GT8:22  -            230 3300006517.a:Ga0100964_116566_69 -            118      0.12   12.5   0.1   1   1   4.9e-06      0.13   12.3   0.1    10    62    33    84    24   114 0.77 -
GT4_e2443.hmm|GT4:10 -            147 3300006517.a:Ga0100964_116566_72 -            401     0.024   15.1   0.0   1   2    0.0014        12    6.3   0.0    11    83   235   311   229   326 0.70 -
GT4_e2443.hmm|GT4:10 -            147 3300006517.a:Ga0100964_116566_72 -            401     0.024   15.1   0.0   2   2    0.0015        13    6.2   0.0    20    59   329   368   323   378 0.84 -
AA6_e2.hmm|AA6:22    -            195 3300006517.a:Ga0100964_116566_72 -            401     0.052   13.7   0.0   1   1   1.1e-05     0.096   12.9   0.0     2    49   258   305   257   357 0.87 -
GT4_e3972.hmm|GT4:17 -            127 3300006517.a:Ga0100964_116566_72 -            401      0.12   13.0   0.0   1   2   7.2e-05      0.61   10.7   0.0    29    92   249   313   241   325 0.86 -
GT4_e3972.hmm|GT4:17 -            127 3300006517.a:Ga0100964_116566_72 -            401      0.12   13.0   0.0   2   2      0.34   2.9e+03   -1.1   0.0    59    79   368   388   352   396 0.77 -
GH23_e677.hmm|GH23:19 -            138 3300006517.a:Ga0100964_116566_73 -            164      0.15   12.7   0.0   1   1   1.1e-05      0.29   11.8   0.0    25    51    11    37     7    55 0.90 -
GT4_e3208.hmm|GT4:6  -            156 3300006517.a:Ga0100964_116566_74 -            368     0.032   14.5   0.0   1   1   7.7e-06     0.066   13.5   0.0    37   110   114   191    91   204 0.84 -
GT4_e3128.hmm|GT4:7  -            153 3300006517.a:Ga0100964_116566_74 -            368     0.069   13.5   0.0   1   1   1.3e-05      0.11   12.8   0.0    26   114   106   195    90   203 0.85 -
GT4_e621.hmm|GT4:34  -            152 3300006517.a:Ga0100964_116566_74 -            368      0.22   11.7   0.0   1   1   4.3e-05      0.37   10.9   0.0    41   108   120   191    99   202 0.80 -
GT4_e943.hmm|GT4:8   -            155 3300006517.a:Ga0100964_116566_76 -            182      0.12   12.4   0.0   1   1   7.4e-06      0.19   11.7   0.0    33    71     2    40     1    54 0.83 -
AA6_e0.hmm|AA6:425|1.6.5.6:3 -            196 3300006517.a:Ga0100964_116566_78 -            212    0.0014   18.8   0.0   1   1   4.1e-07    0.0021   18.2   0.0    60   132    76   150    58   159 0.83 -
AA6_e2.hmm|AA6:22            -            195 3300006517.a:Ga0100964_116566_78 -            212    0.0015   18.8   0.0   1   1   4.2e-07    0.0021   18.2   0.0    61   129    77   147    66   162 0.82 -
AA6_e5.hmm|AA6:20            -            196 3300006517.a:Ga0100964_116566_78 -            212    0.0018   18.5   0.0   1   1   5.3e-07    0.0027   17.9   0.0    61   135    76   152    59   178 0.82 -
AA6_e7.hmm|AA6:6             -            191 3300006517.a:Ga0100964_116566_78 -            212     0.019   15.3   0.0   1   1   4.8e-06     0.025   14.9   0.0    50   133    67   152    39   169 0.80 -
AA6_e4.hmm|AA6:6             -            193 3300006517.a:Ga0100964_116566_78 -            212     0.076   12.9   0.0   1   1     2e-05       0.1   12.5   0.0    64   131    79   148    59   166 0.79 -
GT2_e3990.hmm|GT2:9  -            127 3300006517.a:Ga0100964_116566_96 -            331      0.12   12.8   0.1   1   2     5e-05      0.32   11.4   0.0    52   111    92   149    71   155 0.89 -
GT2_e3990.hmm|GT2:9  -            127 3300006517.a:Ga0100964_116566_96 -            331      0.12   12.8   0.1   2   2       1.4   8.8e+03   -2.9   0.0    21    32   259   270   252   276 0.77 -
GT2_e1472.hmm|GT2:7  -            147 3300006517.a:Ga0100964_116566_96 -            331      0.13   13.1   0.1   1   1   4.1e-05      0.26   12.1   0.1    49   116    91   164    86   174 0.72 -
GT2_e2254.hmm|GT2:9  -            127 3300006517.a:Ga0100964_116566_96 -            331      0.21   12.3   0.0   1   1   6.7e-05      0.43   11.3   0.0    47   116    90   157    88   178 0.89 -
GT2_e3654.hmm|GT2:14 -            140 3300006517.a:Ga0100964_116566_96 -            331      0.23   11.9   0.0   1   1   6.2e-05       0.4   11.1   0.0    61   108   100   145    80   155 0.78 -
GT4_e3003.hmm|GT4:8  -             80 3300006517.a:Ga0100964_116566_101 -            184     0.079   13.2   0.0   1   1   5.8e-06      0.15   12.3   0.0     2    42    34    74    33    84 0.81 -
GT4_e1191.hmm|GT4:8  -            135 3300006517.a:Ga0100964_116566_112 -            304     0.052   14.0   0.0   1   1   4.6e-06      0.12   12.8   0.0    19    68    81   130    69   141 0.77 -
GT4_e1000.hmm|GT4:11      -            152 3300006517.a:Ga0100964_116566_118 -            460    0.0011   19.5   0.2   1   2   1.9e-06    0.0082   16.7   0.1    33    87   343   397   333   404 0.93 -
GT4_e1000.hmm|GT4:11      -            152 3300006517.a:Ga0100964_116566_118 -            460    0.0011   19.5   0.2   2   2      0.34   1.4e+03   -0.3   0.0    34    58   421   445   415   457 0.81 -
GT4_e1825.hmm|GT4:9       -            153 3300006517.a:Ga0100964_116566_118 -            460     0.016   15.6   0.1   1   2   1.7e-05     0.071   13.4   0.0    35    88   344   397   333   411 0.92 -
GT4_e1825.hmm|GT4:9       -            153 3300006517.a:Ga0100964_116566_118 -            460     0.016   15.6   0.1   2   2       0.7     3e+03   -1.6   0.0    35    54   421   440   413   450 0.78 -
GT4_e2520.hmm|GT4:6       -            123 3300006517.a:Ga0100964_116566_118 -            460     0.079   13.4   0.1   1   2   0.00047         2    8.9   0.0    27    77   343   394   335   401 0.84 -
GT4_e2520.hmm|GT4:6       -            123 3300006517.a:Ga0100964_116566_118 -            460     0.079   13.4   0.1   2   2      0.11   4.9e+02    1.2   0.0    28    57   421   450   415   457 0.82 -
GT2_e3302.hmm|GT2:5|GT8:1 -            130 3300006517.a:Ga0100964_116566_118 -            460      0.11   12.9   0.1   1   2    0.0092        39    4.6   0.0    26    64   344   382   332   392 0.84 -
GT2_e3302.hmm|GT2:5|GT8:1 -            130 3300006517.a:Ga0100964_116566_118 -            460      0.11   12.9   0.1   2   2    0.0053        23    5.4   0.0    25    64   420   459   412   459 0.88 -
GT2_e1501.hmm|GT2:21      -            167 3300006517.a:Ga0100964_116566_118 -            460      0.13   12.6   0.5   1   1   6.9e-05       0.3   11.4   0.5    19   119   337   434   308   454 0.89 -
GT4_e2446.hmm|GT4:5       -            153 3300006517.a:Ga0100964_116566_118 -            460      0.18   12.1   0.2   1   2   0.00032       1.4    9.3   0.1    34    87   344   397   332   406 0.92 -
GT4_e2446.hmm|GT4:5       -            153 3300006517.a:Ga0100964_116566_118 -            460      0.18   12.1   0.2   2   2      0.43   1.8e+03   -0.9   0.0    35    55   422   442   415   453 0.82 -
GT104_e2.hmm|GT104:51 -            349 3300006517.a:Ga0100964_116566_124 -             77      0.12   12.1   0.0   1   1   5.3e-06      0.14   11.9   0.0   166   207     2    42     1    53 0.84 -
GT4_e854.hmm|GT4:11  -            148 3300006517.a:Ga0100964_116566_126 -            242      0.02   15.1   0.1   1   1   3.3e-06     0.042   14.0   0.1   119   145   127   153   118   156 0.87 -
GT31_e48.hmm|GT31:7  -            163 3300006517.a:Ga0100964_116566_126 -            242      0.17   12.4   0.0   1   2   4.7e-05      0.61   10.6   0.0    93   142    67   115    56   124 0.82 -
GT31_e48.hmm|GT31:7  -            163 3300006517.a:Ga0100964_116566_126 -            242      0.17   12.4   0.0   2   2      0.15   1.9e+03   -0.8   0.0   125   147   119   141   116   150 0.85 -
GT9_e186.hmm|GT9:7   -            254 3300006517.a:Ga0100964_116566_132 -            152      0.21   11.7   0.1   1   1   1.5e-05      0.39   10.8   0.0   137   183    84   129    64   139 0.92 -
CBM12_e26.hmm|CBM12:211|GH18:200|CBM5:52|3.2.1.14:7|GH8:3|GH19:3|CBM32:1|CBM63:1|CBM56:1|CBM6:1|GH64:1 -             32 3300006517.a:Ga0100964_116566_139 -            445      0.15   12.5   1.3   1   2    0.0013        11    6.5   0.2     5    15   398   408   395   412 0.91 -
CBM12_e26.hmm|CBM12:211|GH18:200|CBM5:52|3.2.1.14:7|GH8:3|GH19:3|CBM32:1|CBM63:1|CBM56:1|CBM6:1|GH64:1 -             32 3300006517.a:Ga0100964_116566_139 -            445      0.15   12.5   1.3   2   2    0.0059        50    4.4   0.1     8    21   419   432   414   432 0.91 -
CBM12_e2.hmm|CBM12:9|GH18:9|CBM5:1|3.2.1.14:1                                                          -             31 3300006517.a:Ga0100964_116566_139 -            445      0.69   10.2   1.8   1   2    0.0009       7.7    6.9   0.5     5    16   397   408   395   409 0.93 -
CBM12_e2.hmm|CBM12:9|GH18:9|CBM5:1|3.2.1.14:1                                                          -             31 3300006517.a:Ga0100964_116566_139 -            445      0.69   10.2   1.8   2   2     0.044   3.8e+02    1.5   0.0     9    22   419   432   418   433 0.92 -
CBM12_e28.hmm|CBM12:11|CBM5:8|GH18:6|GH0:3|GH5_2:2                                                     -             31 3300006517.a:Ga0100964_116566_139 -            445       2.6    8.2   3.3   1   2   0.00092       7.9    6.6   0.8     6    16   398   408   395   409 0.93 -
CBM12_e28.hmm|CBM12:11|CBM5:8|GH18:6|GH0:3|GH5_2:2                                                     -             31 3300006517.a:Ga0100964_116566_139 -            445       2.6    8.2   3.3   2   2     0.046   3.9e+02    1.2   0.1     9    22   419   432   415   432 0.94 -
CE4_e53.hmm|CE4:51                -            122 3300006517.a:Ga0100964_116566_149 -            340      0.07   13.7   0.0   1   1   9.8e-06      0.13   12.8   0.0    36    95   234   294   223   312 0.86 -
CE4_e284.hmm|CE4:26|CBM2:1|CBM5:1 -            119 3300006517.a:Ga0100964_116566_149 -            340      0.12   12.8   0.1   1   1   2.1e-05      0.27   11.7   0.1    28    87   229   289   215   314 0.85 -
GT1_e340.hmm|GT1:9   -            316 3300006517.a:Ga0100964_116566_161 -            645     0.013   15.4   0.2   1   2    0.0024        31    4.2   0.1   164   219    55   108    37   115 0.80 -
GT1_e340.hmm|GT1:9   -            316 3300006517.a:Ga0100964_116566_161 -            645     0.013   15.4   0.2   2   2   9.4e-05       1.2    8.9   0.0   205   247   253   299   249   308 0.81 -
GT4_e2042.hmm|GT4:7  -            145 3300006517.a:Ga0100964_116566_161 -            645     0.041   14.3   0.0   1   1   8.5e-06      0.11   12.9   0.0    59   112   335   390   327   414 0.83 -
GT4_e403.hmm|GT4:14  -            151 3300006517.a:Ga0100964_116566_162 -            109     0.085   13.5   0.0   1   1     3e-05      0.11   13.1   0.0    20    77    53   108    47   108 0.90 -
GT2_e1766.hmm|GT2:8  -            143 3300006517.a:Ga0100964_116566_162 -            109     0.086   13.5   0.0   1   1   3.1e-05      0.11   13.0   0.0    76   115    22    60    16   105 0.77 -
GT2_e2775.hmm|GT2:15 -            174 3300006517.a:Ga0100964_116566_162 -            109       0.1   12.8   0.0   1   2   5.5e-05       0.2   11.8   0.0    76   118    21    63     7    70 0.86 -
GT2_e2775.hmm|GT2:15 -            174 3300006517.a:Ga0100964_116566_162 -            109       0.1   12.8   0.0   2   2      0.94   3.4e+03   -2.0   0.0    46    58    76    88    60    98 0.72 -
GT2_e132.hmm|GT2:16  -            158 3300006517.a:Ga0100964_116566_162 -            109      0.15   12.3   0.0   1   1   5.1e-05      0.19   12.0   0.0    76   112    22    58     2    69 0.86 -
GT2_e2385.hmm|GT2:11 -            164 3300006517.a:Ga0100964_116566_162 -            109       0.2   12.1   0.0   1   1   7.6e-05      0.28   11.6   0.0    70    99    20    49    11    57 0.89 -
GT2_e1238.hmm|GT2:10 -            130 3300006517.a:Ga0100964_116566_162 -            109      0.24   11.3   0.0   1   1   8.2e-05       0.3   11.0   0.0    85   122    22    59    18    82 0.86 -
GT2_e3313.hmm|GT2:5  -            116 3300006517.a:Ga0100964_116566_162 -            109      0.25   12.0   0.0   1   1   8.7e-05      0.32   11.6   0.0    66   108    22    63     6    68 0.83 -
GT2_e2696.hmm|GT2:5  -            133 3300006517.a:Ga0100964_116566_168 -            280      0.11   13.0   0.0   1   1   1.5e-05      0.19   12.2   0.0    21    66   193   241   175   249 0.74 -
GT2_e3653.hmm|GT2:9  -            104 3300006517.a:Ga0100964_116566_168 -            280      0.12   13.3   0.0   1   1     2e-05      0.26   12.2   0.0    13    47   184   218   176   230 0.83 -
CBM42_e14.hmm|CBM42:7 -            115 3300006517.a:Ga0100964_116566_169 -            147     0.062   14.0   0.0   1   1   3.1e-06     0.079   13.7   0.0    39    97     4    62     1    81 0.81 -
GH26_e107.hmm|GH26:5       -            308 3300006517.a:Ga0100964_116566_174 -             89     0.057   13.3   0.0   1   1   4.5e-06     0.058   13.2   0.0    58    96    26    64    10    81 0.82 -
CE12_e16.hmm|CE12:12|CE8:1 -            210 3300006517.a:Ga0100964_116566_174 -             89     0.086   12.9   0.1   1   1   9.2e-06      0.12   12.4   0.1    84   123    12    51     6    80 0.86 -
CBM50_e619.hmm|CBM50:5|GH25:3 -             44 3300006517.a:Ga0100964_116566_185 -            274      0.17   12.1   0.1   1   3     0.009   2.3e+02    2.1   0.0     3    15    32    43    31    49 0.91 -
CBM50_e619.hmm|CBM50:5|GH25:3 -             44 3300006517.a:Ga0100964_116566_185 -            274      0.17   12.1   0.1   2   3    0.0016        41    4.5   0.0    24    35   105   118   101   121 0.84 -
CBM50_e619.hmm|CBM50:5|GH25:3 -             44 3300006517.a:Ga0100964_116566_185 -            274      0.17   12.1   0.1   3   3     0.018   4.5e+02    1.1   0.0    27    37   225   235   220   237 0.86 -
GT2_e1870.hmm|GT2:11 -            175 3300006517.a:Ga0100964_116566_193 -            121       0.3   11.6   0.0   1   1   1.5e-05      0.37   11.3   0.0    20    70    50   104    32   113 0.81 -
GT4_e172.hmm|GT4:10  -            152 3300006517.a:Ga0100964_116566_214 -            568      0.15   12.3   0.1   1   2     0.023     2e+02    2.2   0.0    18    52   152   185   146   207 0.77 -
GT4_e172.hmm|GT4:10  -            152 3300006517.a:Ga0100964_116566_214 -            568      0.15   12.3   0.1   2   2   0.00074       6.3    7.0   0.2    87   124   472   509   460   520 0.85 -
GT4_e2589.hmm|GT4:6  -            143 3300006517.a:Ga0100964_116566_214 -            568      0.21   12.0   0.9   1   1   4.3e-05      0.37   11.2   0.9    64   116   435   490   428   512 0.81 -
GT4_e258.hmm|GT4:8   -            141 3300006517.a:Ga0100964_116566_214 -            568      0.26   11.8   0.2   1   2      0.56   4.8e+03   -2.0   0.0    65    88    80   103    72   111 0.86 -
GT4_e258.hmm|GT4:8   -            141 3300006517.a:Ga0100964_116566_214 -            568      0.26   11.8   0.2   2   2   0.00014       1.2    9.6   0.4    67   114   463   512   439   520 0.78 -
GT51_e86.hmm|GT51:403 -            176 3300006517.a:Ga0100964_116566_216 -            261     0.051   13.5   0.0   1   1   4.1e-06      0.11   12.5   0.0    16    65   101   150    86   167 0.92 -
GT41_e8.hmm|GT41:232                                -            586 3300006517.a:Ga0100964_116566_220 -            505  6.3e-126  421.9  16.6   1   7     2e-20   6.9e-18   65.2   0.0    30   133    26   129    15   132 0.94 -
GT41_e8.hmm|GT41:232                                -            586 3300006517.a:Ga0100964_116566_220 -            505  6.3e-126  421.9  16.6   2   7   4.1e-19   1.5e-16   60.8   0.0    36   134   100   198    98   201 0.96 -
GT41_e8.hmm|GT41:232                                -            586 3300006517.a:Ga0100964_116566_220 -            505  6.3e-126  421.9  16.6   3   7   2.2e-19   7.6e-17   61.7   0.1    34   138   132   236   126   244 0.94 -
GT41_e8.hmm|GT41:232                                -            586 3300006517.a:Ga0100964_116566_220 -            505  6.3e-126  421.9  16.6   4   7   6.9e-22   2.4e-19   70.0   0.6    25   133   191   299   189   302 0.95 -
GT41_e8.hmm|GT41:232                                -            586 3300006517.a:Ga0100964_116566_220 -            505  6.3e-126  421.9  16.6   5   7   6.4e-23   2.2e-20   73.4   0.1    33   134   233   334   232   335 0.97 -
GT41_e8.hmm|GT41:232                                -            586 3300006517.a:Ga0100964_116566_220 -            505  6.3e-126  421.9  16.6   6   7   1.7e-24     6e-22   78.6   0.4    25   135   293   403   292   408 0.96 -
GT41_e8.hmm|GT41:232                                -            586 3300006517.a:Ga0100964_116566_220 -            505  6.3e-126  421.9  16.6   7   7   3.7e-20   1.3e-17   64.3   0.0    34   129   404   499   400   504 0.95 -
GT41_e73.hmm|GT41:32                                -            535 3300006517.a:Ga0100964_116566_220 -            505   1.5e-99  334.5  31.0   1   7   1.1e-14   3.8e-12   46.0   0.0    11    79    28    96    20   100 0.94 -
GT41_e73.hmm|GT41:32                                -            535 3300006517.a:Ga0100964_116566_220 -            505   1.5e-99  334.5  31.0   2   7   1.3e-16   4.4e-14   52.4   0.0     5    80    90   165    90   167 0.97 -
GT41_e73.hmm|GT41:32                                -            535 3300006517.a:Ga0100964_116566_220 -            505   1.5e-99  334.5  31.0   3   7   2.4e-16   8.6e-14   51.4   2.0     1    80   154   233   154   234 0.98 -
GT41_e73.hmm|GT41:32                                -            535 3300006517.a:Ga0100964_116566_220 -            505   1.5e-99  334.5  31.0   4   7   1.8e-19   6.4e-17   61.8   0.4     2    80   223   301   222   302 0.97 -
GT41_e73.hmm|GT41:32                                -            535 3300006517.a:Ga0100964_116566_220 -            505   1.5e-99  334.5  31.0   5   7   2.5e-21   8.9e-19   67.9   2.7     3    79   292   368   290   371 0.97 -
GT41_e73.hmm|GT41:32                                -            535 3300006517.a:Ga0100964_116566_220 -            505   1.5e-99  334.5  31.0   6   7   1.5e-16   5.3e-14   52.1   0.0    14    78   371   435   368   438 0.96 -
GT41_e73.hmm|GT41:32                                -            535 3300006517.a:Ga0100964_116566_220 -            505   1.5e-99  334.5  31.0   7   7   3.9e-20   1.4e-17   64.0   0.7     1    74   426   499   426   503 0.98 -
GT41_e62.hmm|GT41:112|GT23:5                        -            555 3300006517.a:Ga0100964_116566_220 -            505     3e-94  317.1   7.7   1   7   1.5e-16   5.2e-14   52.3   0.0    31   121    37   127    23   131 0.93 -
GT41_e62.hmm|GT41:112|GT23:5                        -            555 3300006517.a:Ga0100964_116566_220 -            505     3e-94  317.1   7.7   2   7   1.6e-10   5.7e-08   32.3   0.0    49   126   123   200   122   203 0.94 -
GT41_e62.hmm|GT41:112|GT23:5                        -            555 3300006517.a:Ga0100964_116566_220 -            505     3e-94  317.1   7.7   3   7   4.7e-17   1.7e-14   53.9   0.0    34   126   176   268   171   270 0.96 -
GT41_e62.hmm|GT41:112|GT23:5                        -            555 3300006517.a:Ga0100964_116566_220 -            505     3e-94  317.1   7.7   4   7   3.5e-18   1.2e-15   57.6   0.2    30   127   206   303   196   311 0.92 -
GT41_e62.hmm|GT41:112|GT23:5                        -            555 3300006517.a:Ga0100964_116566_220 -            505     3e-94  317.1   7.7   5   7     1e-17   3.6e-15   56.1   0.1    36   128   246   338   243   346 0.94 -
